batch_id,trial,warmup,system,config,git_sha,dirty,kernel_sha256,bios_sha256,qemu_version,qemu_hash,host_kernel,cpu_model,governor,smt_control,cpufreq_boost,virt,steal_start_ticks,loadavg_1m,qemu_cpu,client_cpu,client_granularity_ns,shuffle_seed,run_order,steal_ticks,steal_ns,e0_mono_ns,e0_wall_ns,e0_to_first_connect_ns,e0_to_e4_ns,w_ns,d_ack_ns,d_fin_ns,synack_to_http_ns,guest_ftx_ns,guest_arp_req_n,attempts,pcap_path
20260819T164056Z-1,30,0,whimbrel,m-release-default,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,3059d5293e27aab6e89a5ff6e5f11e78d007249cc5011db6bed9e86f7b639ef7,1698b114daec15f0b6b2d6bc8d71a219897840939b75284d42aa6248ae6985fa,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,49,0,0,37001250891794,1787157696445556255,18760184,97248910,63089000,24000,68000,9954000,61054000,2,17,results/trials/20260819T164056Z-1/m-release-default/30/qemu.pcap
20260819T164056Z-1,6,0,whimbrel,m-release-default,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,3059d5293e27aab6e89a5ff6e5f11e78d007249cc5011db6bed9e86f7b639ef7,1698b114daec15f0b6b2d6bc8d71a219897840939b75284d42aa6248ae6985fa,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,50,0,0,37002050043162,1787157697244707623,19171552,97458225,63015000,27000,69000,9968000,60975000,2,18,results/trials/20260819T164056Z-1/m-release-default/06/qemu.pcap
20260819T164056Z-1,17,0,whimbrel,release-fast-boot,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,e5e304136e26f115e719478997af560d9a94486a702ea88772e4aaa38fb479fc,,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,51,0,0,37002847775797,1787157698042440278,19437144,52584624,27423000,24000,150000,2078000,26848000,2,17,results/trials/20260819T164056Z-1/release-fast-boot/17/qemu.pcap
20260819T164056Z-1,33,0,whimbrel,m-release-fast-boot,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,6ae9906fcda2128c46feef37a0c11e6bfbd4e77aca0ab81eeea57f0ae64e1d88,1698b114daec15f0b6b2d6bc8d71a219897840939b75284d42aa6248ae6985fa,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,52,0,0,37003603713221,1787157698798377702,18692807,28374314,1364000,27000,72000,1625000,769000,2,17,results/trials/20260819T164056Z-1/m-release-fast-boot/33/qemu.pcap
20260819T164056Z-1,21,0,whimbrel,m-release-default,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,3059d5293e27aab6e89a5ff6e5f11e78d007249cc5011db6bed9e86f7b639ef7,1698b114daec15f0b6b2d6bc8d71a219897840939b75284d42aa6248ae6985fa,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,53,0,0,37004311391291,1787157699506055752,19175139,96791395,62886000,27000,71000,9907000,60862000,2,18,results/trials/20260819T164056Z-1/m-release-default/21/qemu.pcap
20260819T164056Z-1,13,0,whimbrel,release-default,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,1e65498521caf38a8e0ae2e5f26ea032dd81ce040d16a94b7ca84ce7a25d6827,,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,54,0,0,37005120609465,1787157700315273905,18655616,140572721,99857000,25000,63000,14219000,97261000,2,17,results/trials/20260819T164056Z-1/release-default/13/qemu.pcap
20260819T164056Z-1,9,0,whimbrel,release-default,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,1e65498521caf38a8e0ae2e5f26ea032dd81ce040d16a94b7ca84ce7a25d6827,,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,55,0,0,37005974602534,1787157701169266994,19151353,140168517,99569000,25000,110000,14106000,96977000,2,17,results/trials/20260819T164056Z-1/release-default/09/qemu.pcap
20260819T164056Z-1,25,0,whimbrel,release-default,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,1e65498521caf38a8e0ae2e5f26ea032dd81ce040d16a94b7ca84ce7a25d6827,,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,56,0,0,37006818171742,1787157702012836263,19156744,140437015,103485000,25000,53000,14293000,100832000,2,18,results/trials/20260819T164056Z-1/release-default/25/qemu.pcap
20260819T164056Z-1,29,0,whimbrel,release-fast-boot,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,e5e304136e26f115e719478997af560d9a94486a702ea88772e4aaa38fb479fc,,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,57,0,0,37007680271881,1787157702874936362,18991221,52411796,24482000,25000,154000,2097000,23897000,2,17,results/trials/20260819T164056Z-1/release-fast-boot/29/qemu.pcap
20260819T164056Z-1,20,0,whimbrel,m-release-fast-boot,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,6ae9906fcda2128c46feef37a0c11e6bfbd4e77aca0ab81eeea57f0ae64e1d88,1698b114daec15f0b6b2d6bc8d71a219897840939b75284d42aa6248ae6985fa,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,58,0,0,37008436711495,1787157703631375985,19262263,28961102,4278000,26000,55000,1585000,3689000,2,17,results/trials/20260819T164056Z-1/m-release-fast-boot/20/qemu.pcap
20260819T164056Z-1,32,0,whimbrel,m-release-default,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,3059d5293e27aab6e89a5ff6e5f11e78d007249cc5011db6bed9e86f7b639ef7,1698b114daec15f0b6b2d6bc8d71a219897840939b75284d42aa6248ae6985fa,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,59,0,0,37009156603119,1787157704351267509,19343517,97633677,63238000,24000,67000,10042000,61212000,2,17,results/trials/20260819T164056Z-1/m-release-default/32/qemu.pcap
20260819T164056Z-1,30,0,whimbrel,m-release-fast-boot,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,6ae9906fcda2128c46feef37a0c11e6bfbd4e77aca0ab81eeea57f0ae64e1d88,1698b114daec15f0b6b2d6bc8d71a219897840939b75284d42aa6248ae6985fa,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,60,0,0,37009956500668,1787157705151165138,19413890,28953509,751000,25000,71000,1601000,78000,2,18,results/trials/20260819T164056Z-1/m-release-fast-boot/30/qemu.pcap
20260819T164056Z-1,23,0,whimbrel,m-release-fast-boot,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,6ae9906fcda2128c46feef37a0c11e6bfbd4e77aca0ab81eeea57f0ae64e1d88,1698b114daec15f0b6b2d6bc8d71a219897840939b75284d42aa6248ae6985fa,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,61,0,0,37010669046502,1787157705863711494,18869811,28812312,4324000,25000,54000,1607000,3731000,2,17,results/trials/20260819T164056Z-1/m-release-fast-boot/23/qemu.pcap
20260819T164056Z-1,18,0,whimbrel,m-release-default,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,3059d5293e27aab6e89a5ff6e5f11e78d007249cc5011db6bed9e86f7b639ef7,1698b114daec15f0b6b2d6bc8d71a219897840939b75284d42aa6248ae6985fa,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,62,0,0,37011373959223,1787157706568623693,19553233,97931410,63353000,27000,70000,9966000,61323000,2,18,results/trials/20260819T164056Z-1/m-release-default/18/qemu.pcap
20260819T164056Z-1,31,0,whimbrel,release-default,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,1e65498521caf38a8e0ae2e5f26ea032dd81ce040d16a94b7ca84ce7a25d6827,,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,63,0,0,37012182594885,1787157707377259495,21860887,143882219,100812000,25000,64000,14380000,98184000,2,20,results/trials/20260819T164056Z-1/release-default/31/qemu.pcap
20260819T164056Z-1,29,0,whimbrel,release-default,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,1e65498521caf38a8e0ae2e5f26ea032dd81ce040d16a94b7ca84ce7a25d6827,,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,64,0,0,37013046504535,1787157708241169076,18765193,140994539,100078000,28000,66000,14309000,97457000,2,17,results/trials/20260819T164056Z-1/release-default/29/qemu.pcap
20260819T164056Z-1,16,0,whimbrel,release-default,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,1e65498521caf38a8e0ae2e5f26ea032dd81ce040d16a94b7ca84ce7a25d6827,,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,65,0,0,37013886819650,1787157709081484121,19298532,141689123,100955000,26000,63000,14447000,97485000,2,18,results/trials/20260819T164056Z-1/release-default/16/qemu.pcap
20260819T164056Z-1,5,0,whimbrel,release-fast-boot,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,e5e304136e26f115e719478997af560d9a94486a702ea88772e4aaa38fb479fc,,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,66,0,0,37014762008439,1787157709956672899,18711402,52611053,27639000,25000,156000,2118000,27053000,2,17,results/trials/20260819T164056Z-1/release-fast-boot/05/qemu.pcap
20260819T164056Z-1,20,0,whimbrel,m-release-default,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,3059d5293e27aab6e89a5ff6e5f11e78d007249cc5011db6bed9e86f7b639ef7,1698b114daec15f0b6b2d6bc8d71a219897840939b75284d42aa6248ae6985fa,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,67,0,0,37015519245580,1787157710713910051,18939333,97467373,63083000,25000,68000,9895000,61071000,2,17,results/trials/20260819T164056Z-1/m-release-default/20/qemu.pcap
20260819T164056Z-1,6,0,whimbrel,release-default,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,1e65498521caf38a8e0ae2e5f26ea032dd81ce040d16a94b7ca84ce7a25d6827,,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,68,0,0,37016344045748,1787157711538710229,18536531,140304354,103262000,27000,145000,14225000,100663000,2,17,results/trials/20260819T164056Z-1/release-default/06/qemu.pcap
20260819T164056Z-1,24,0,whimbrel,m-release-default,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,3059d5293e27aab6e89a5ff6e5f11e78d007249cc5011db6bed9e86f7b639ef7,1698b114daec15f0b6b2d6bc8d71a219897840939b75284d42aa6248ae6985fa,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,69,0,0,37017194908208,1787157712389572638,18741979,97364418,63179000,25000,69000,9968000,61148000,2,17,results/trials/20260819T164056Z-1/m-release-default/24/qemu.pcap
20260819T164056Z-1,11,0,whimbrel,release-fast-boot,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,e5e304136e26f115e719478997af560d9a94486a702ea88772e4aaa38fb479fc,,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,70,0,0,37018004601880,1787157713199266361,18519709,52446262,23839000,25000,156000,2104000,23266000,2,17,results/trials/20260819T164056Z-1/release-fast-boot/11/qemu.pcap
20260819T164056Z-1,23,0,whimbrel,release-default,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,1e65498521caf38a8e0ae2e5f26ea032dd81ce040d16a94b7ca84ce7a25d6827,,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,71,0,0,37018768829711,1787157713963494192,19312057,142463176,101774000,25000,64000,14422000,99149000,2,17,results/trials/20260819T164056Z-1/release-default/23/qemu.pcap
20260819T164056Z-1,32,0,whimbrel,release-default,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,1e65498521caf38a8e0ae2e5f26ea032dd81ce040d16a94b7ca84ce7a25d6827,,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,72,0,0,37019647670876,1787157714842335386,18694599,141734207,100219000,25000,63000,15081000,97597000,2,17,results/trials/20260819T164056Z-1/release-default/32/qemu.pcap
20260819T164056Z-1,27,0,whimbrel,release-fast-boot,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,e5e304136e26f115e719478997af560d9a94486a702ea88772e4aaa38fb479fc,,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,73,0,0,37020507381276,1787157715702045746,18715018,52758311,23923000,26000,155000,2107000,23345000,2,17,results/trials/20260819T164056Z-1/release-fast-boot/27/qemu.pcap
20260819T164056Z-1,11,0,whimbrel,release-default,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,1e65498521caf38a8e0ae2e5f26ea032dd81ce040d16a94b7ca84ce7a25d6827,,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,74,0,0,37021260829042,1787157716455493472,19305014,140575567,100008000,26000,64000,14293000,97359000,2,18,results/trials/20260819T164056Z-1/release-default/11/qemu.pcap
20260819T164056Z-1,13,0,whimbrel,m-release-fast-boot,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,6ae9906fcda2128c46feef37a0c11e6bfbd4e77aca0ab81eeea57f0ae64e1d88,1698b114daec15f0b6b2d6bc8d71a219897840939b75284d42aa6248ae6985fa,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,75,0,0,37022110628090,1787157717305293102,19697116,28891061,839000,26000,37000,1595000,166000,2,16,results/trials/20260819T164056Z-1/m-release-fast-boot/13/qemu.pcap
20260819T164056Z-1,22,0,whimbrel,m-release-fast-boot,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,6ae9906fcda2128c46feef37a0c11e6bfbd4e77aca0ab81eeea57f0ae64e1d88,1698b114daec15f0b6b2d6bc8d71a219897840939b75284d42aa6248ae6985fa,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,76,0,0,37022808959957,1787157718003624428,18795521,28821339,4399000,24000,53000,1628000,3797000,2,17,results/trials/20260819T164056Z-1/m-release-fast-boot/22/qemu.pcap
20260819T164056Z-1,24,0,whimbrel,m-release-fast-boot,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,6ae9906fcda2128c46feef37a0c11e6bfbd4e77aca0ab81eeea57f0ae64e1d88,1698b114daec15f0b6b2d6bc8d71a219897840939b75284d42aa6248ae6985fa,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,77,0,0,37023528040428,1787157718722704898,18669602,28502576,841000,26000,37000,1607000,177000,2,17,results/trials/20260819T164056Z-1/m-release-fast-boot/24/qemu.pcap
20260819T164056Z-1,20,0,whimbrel,release-default,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,1e65498521caf38a8e0ae2e5f26ea032dd81ce040d16a94b7ca84ce7a25d6827,,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,78,0,0,37024240430437,1787157719435094858,18622033,140394033,100571000,24000,61000,14159000,97953000,2,17,results/trials/20260819T164056Z-1/release-default/20/qemu.pcap
20260819T164056Z-1,19,0,whimbrel,m-release-default,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,3059d5293e27aab6e89a5ff6e5f11e78d007249cc5011db6bed9e86f7b639ef7,1698b114daec15f0b6b2d6bc8d71a219897840939b75284d42aa6248ae6985fa,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,79,0,0,37025104599699,1787157720299264099,18369124,96770384,62776000,24000,67000,9850000,60763000,2,17,results/trials/20260819T164056Z-1/m-release-default/19/qemu.pcap
20260819T164056Z-1,19,0,whimbrel,release-fast-boot,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,e5e304136e26f115e719478997af560d9a94486a702ea88772e4aaa38fb479fc,,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,80,0,0,37025919633178,1787157721114297689,19307990,52670115,24103000,25000,158000,2105000,23523000,2,17,results/trials/20260819T164056Z-1/release-fast-boot/19/qemu.pcap
20260819T164056Z-1,10,0,whimbrel,release-fast-boot,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,e5e304136e26f115e719478997af560d9a94486a702ea88772e4aaa38fb479fc,,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,81,0,0,37026667273253,1787157721861937713,18485755,52566529,24635000,25000,155000,2118000,24055000,2,17,results/trials/20260819T164056Z-1/release-fast-boot/10/qemu.pcap
20260819T164056Z-1,25,0,whimbrel,m-release-fast-boot,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,6ae9906fcda2128c46feef37a0c11e6bfbd4e77aca0ab81eeea57f0ae64e1d88,1698b114daec15f0b6b2d6bc8d71a219897840939b75284d42aa6248ae6985fa,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,82,0,0,37027429163503,1787157722623827954,18978457,28728563,1215000,26000,37000,1594000,624000,2,17,results/trials/20260819T164056Z-1/m-release-fast-boot/25/qemu.pcap
20260819T164056Z-1,28,0,whimbrel,m-release-default,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,3059d5293e27aab6e89a5ff6e5f11e78d007249cc5011db6bed9e86f7b639ef7,1698b114daec15f0b6b2d6bc8d71a219897840939b75284d42aa6248ae6985fa,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,83,0,0,37028159382345,1787157723354046836,19603419,97553967,63116000,23000,67000,9912000,61099000,2,18,results/trials/20260819T164056Z-1/m-release-default/28/qemu.pcap
20260819T164056Z-1,28,0,whimbrel,release-fast-boot,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,e5e304136e26f115e719478997af560d9a94486a702ea88772e4aaa38fb479fc,,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,84,0,0,37028953843655,1787157724148508125,18637442,52723195,24326000,24000,155000,2136000,23738000,2,17,results/trials/20260819T164056Z-1/release-fast-boot/28/qemu.pcap
20260819T164056Z-1,27,0,whimbrel,m-release-default,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,3059d5293e27aab6e89a5ff6e5f11e78d007249cc5011db6bed9e86f7b639ef7,1698b114daec15f0b6b2d6bc8d71a219897840939b75284d42aa6248ae6985fa,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,85,0,0,37029720496301,1787157724915160761,19499662,96785432,62727000,23000,66000,9765000,60723000,2,18,results/trials/20260819T164056Z-1/m-release-default/27/qemu.pcap
20260819T164056Z-1,30,0,whimbrel,release-default,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,1e65498521caf38a8e0ae2e5f26ea032dd81ce040d16a94b7ca84ce7a25d6827,,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,86,0,0,37030536386390,1787157725731050861,18563662,137526982,98184000,48000,92000,13586000,95542000,2,17,results/trials/20260819T164056Z-1/release-default/30/qemu.pcap
20260819T164056Z-1,26,0,whimbrel,release-default,ba6c19721f665260236c640bfb4160ff2cbb5f99,0,1e65498521caf38a8e0ae2e5f26ea032dd81ce040d16a94b7ca84ce7a25d6827,,QEMU emulator version 10.2.1 (Debian 1:10.2.1+ds-1ubuntu3.2),89a99b20357ac92b2c6a533fe79d6fab6b507784858299f7109651f2d524d274,7.0.0-29-generic,AMD Ryzen 7 7800X3D 8-Core Processor,performance,off,0,none,0,0.09,6,7,1000101,1787157659059646537,87,0,0,37031345730732,1787157726540395203,19436333,140836730,100198000,28000,66000,14269000,97586000,2,17,results/trials/20260819T164056Z-1/release-default/26/qemu.pcap
